"heightagegroups","SEX","name","prev_less18.5","prev_18.5to20","prev_20to25","prev_25to30","prev_30to35","prev_35to40","prev_over40","TOTPOP","Age group (IL3)","Age group (IL)","code.x","meanheight","sdheight","region"
"30-44",0,"Burkina Faso",0.0918857571773785,0.124030150000323,0.474186883161937,0.198162429782998,0.0805132488956927,0.0240467289150273,0.00717480201232947,1887.47,"30-44","30-44",854,161.490975090213,6.61871811614566,"AFRICA"
"30-44",0,"Burundi",0.173579006775352,0.207424760127417,0.478992171917312,0.0899254429925965,0.0321588249264003,0.0120608678377646,0.00585892545469025,1168.435,"30-44","30-44",108,155.022678054335,6.1977918786152,"AFRICA"
"30-44",0,"Cambodia",0.0711214599835032,0.0901583121312164,0.495524041321587,0.274812650528925,0.0587771903408553,0.00643540932369332,0.0031709360526124,1968.652,"30-44","30-44",116,152.900771982664,5.38320567658998,"ASIA"
"30-44",0,"Cameroon",0.0381272082848351,0.0594577143210767,0.372829375958895,0.281709738937494,0.168359190346487,0.0588092461050138,0.0207075263790542,2416.388,"30-44","30-44",120,160.312344432764,6.93227890259138,"AFRICA"
"30-44",0,"Canada",0.0262923592460121,0.0692160566118437,0.376980373266748,0.279774004703112,0.108103513957821,0.0804694325250841,0.0591642606745521,3994.0735,"30-44","30-44",124,163.800875103842,6.89877810153692,"NORTHERN AM."
"30-44",0,"Cape Verde",0.026352513931121,0.0439475239963242,0.321388754681344,0.345954283108892,0.185921647809887,0.0595929902860541,0.0168422862409564,58.218,"30-44","30-44",132,162.61258229632,6.69674797057976,"AFRICA"
"30-44",0,"Central African Republic",0.158201903991024,0.129330461999417,0.370916650072915,0.197319766539445,0.0871473778665789,0.0374308488900811,0.0196529902035168,321.396,"30-44","30-44",140,159.824909656978,6.97754194680427,"AFRICA"
"30-44",0,"Chad",0.133904858309294,0.158727623707107,0.476624311907255,0.159979636311813,0.0486394374435286,0.0155571301163519,0.00656700179924007,1335.2465,"30-44","30-44",148,162.450916974689,6.86452373885524,"AFRICA"
"30-44",0,"Chile",0.00467780310113774,0.00963646095279955,0.168791793013189,0.354483980425658,0.250453880210211,0.138683562095142,0.0732725201757009,2232.055,"30-44","30-44",152,158.481329315613,6.07856082790084,"LATIN AM. CARIBBEAN"
"30-44",0,"China",0.0485388264108198,0.0909419546290706,0.541577587328797,0.235659474957509,0.0628611470842005,0.0117705657951299,0.00865044313376244,155838.284,"30-44","30-44",156,159.136312572433,5.94185218689021,"ASIA"
"30-44",0,"Colombia",0.0153798439568128,0.0313750123748985,0.284291537153461,0.360845615727843,0.195245643523066,0.0710869847836676,0.0417753624802505,5918.181,"30-44","30-44",170,156.388746462843,6.07384020729521,"LATIN AM. CARIBBEAN"
"30-44",0,"Comoros",0.0370485449740974,0.0445119669386905,0.296492350791719,0.331775610557323,0.189785071104696,0.069953841545441,0.030432615039555,77.386,"30-44","30-44",174,156.246718038558,6.1977918786152,"AFRICA"
"30-44",0,"Congo",0.0888851367169976,0.102718730297714,0.424600389252509,0.231043261274256,0.106763347494799,0.0354679823969775,0.0105211518634417,530.8135,"30-44","30-44",178,158.821253419944,6.98503960245606,"AFRICA"
"30-44",0,"Costa Rica",0.0121606498033922,0.0163839859079185,0.195597617396413,0.359406016663732,0.243108499053694,0.103425204354532,0.0699180268528008,589.7655,"30-44","30-44",188,158.338719546621,6.66666296482031,"LATIN AM. CARIBBEAN"
"30-44",0,"Croatia",0.0240485775763285,0.0442542245113087,0.40599216748367,0.301483514785487,0.145434467359459,0.0462587274578608,0.0325283208258861,368.434,"30-44","30-44",191,166.650349883699,6.16146045735662,"EUROPE"
"30-44",0,"Cuba",0.0325014304648998,0.0348273277085515,0.312338486996742,0.355550855031884,0.159054203027042,0.0559088146880816,0.0498188817118437,1043.826,"30-44","30-44",192,159.256307167649,6.44647736751191,"LATIN AM. CARIBBEAN"
"30-44",0,"Cyprus",0.0307534584045754,0.0710832232450729,0.490254665025854,0.239197098750905,0.0968552085118114,0.0492079940940717,0.022648352602097,171.6775,"30-44","30-44",196,159.985589536605,6.05527498535729,"EUROPE"
"30-44",0,"Czech Republic",0.0229876178565431,0.0854578929639429,0.460529237179157,0.25423770647167,0.112238327131443,0.0369172518955144,0.0276319668143666,1087.2745,"30-44","30-44",203,167.444972133843,6.21727930440966,"EUROPE"
"30-44",0,"C™te d'Ivoire",0.0485251889763366,0.0843768877053518,0.412543105197845,0.273041542998175,0.127282833803049,0.0391410720266272,0.0150893696020505,2876.8715,"30-44","30-44",384,158.973614541593,6.69674797057976,"AFRICA"
"30-44",0,"Dem. People's Republic of Korea",0.056792489402079,0.0770225802368174,0.400687097640631,0.312725628682285,0.111186930992705,0.0284298659094715,0.0131554074942227,2655.0145,"30-44","30-44",408,159.374993065952,6.08708256074012,"ASIA"
"30-44",0,"Democratic Republic of the Congo",0.0932109836959284,0.117624483576087,0.464953075584643,0.220677049737072,0.0679593703498752,0.0264566128885957,0.00911842342910739,7546.0445,"30-44","30-44",180,156.411951181899,6.99947899829114,"AFRICA"
"30-44",0,"Denmark",0.0292238398074142,0.0892522937511296,0.543429085581012,0.228693236406474,0.0698226841113683,0.0258552078962921,0.0137236530883728,529.603,"30-44","30-44",208,167.719404560849,6.24237091249954,"EUROPE"
"30-44",0,"Djibouti",0.0911668402327894,0.0966965976215607,0.385607109312287,0.238597073443184,0.120879942059143,0.0482563899069655,0.0187960471212444,119.3375,"30-44","30-44",262,159.876029568852,6.1980694126334,"AFRICA"
"30-44",0,"Dominican Republic",0.0300838094183309,0.0254034246556619,0.196939455114567,0.350086740784405,0.22607542631971,0.103985676586976,0.0674254667901662,1173.7215,"30-44","30-44",214,159.685070100009,6.44647736751191,"LATIN AM. CARIBBEAN"
"30-44",0,"Ecuador",0.00604419317543288,0.0159443084714667,0.222528564415969,0.399841966541502,0.239284865751156,0.0794200395769513,0.0369360613677364,1957.991,"30-44","30-44",218,153.017945160677,6.07856082790084,"LATIN AM. CARIBBEAN"
"30-44",0,"Egypt",0.00380624955123759,0.00870748361186168,0.10973167521506,0.2719986631477,0.301634079249856,0.191168785024614,0.112953064491712,11596.281,"30-44","30-44",818,158.761541371379,5.81969489886142,"AFRICA"
"30-44",0,"El Salvador",0.0121082030935112,0.0186639990025408,0.178875419594492,0.360262686042305,0.261581283554948,0.11608445388626,0.0524239548259427,673.6145,"30-44","30-44",222,154.179159103966,6.66666296482031,"LATIN AM. CARIBBEAN"
"30-44",0,"Equatorial Guinea",0.0186388569547895,0.0462351810319136,0.30358517710509,0.29883736360364,0.189466293541783,0.0928007269240671,0.0504364008941118,160.339,"30-44","30-44",226,157.549199946864,6.97754194680427,"AFRICA"
"30-44",0,"Eritrea",0.301876945026739,0.13610928261464,0.331610250878489,0.157005710330509,0.055980803468082,0.0136038675558381,0.00381313951808234,256.438,"30-44","30-44",232,157.119212528296,6.26499197431496,"AFRICA"
"30-44",0,"Estonia",0.0270813269655013,0.0827775225686588,0.469649258197423,0.257159127263668,0.104790438054429,0.0322009494545662,0.0263413778316136,140.237,"30-44","30-44",233,167.850813251285,6.24237091249954,"EUROPE"
"30-44",0,"Ethiopia",0.191670080600822,0.192835879736359,0.453364044590903,0.111626411576044,0.0359959214912751,0.0110490403155239,0.00345862242461829,10345.1385,"30-44","30-44",231,156.496610338496,6.1977918786152,"AFRICA"
"30-44",0,"Fiji",0.017204907828832,0.0240694770343002,0.180956549709932,0.306337344031122,0.281663209631934,0.115690188962424,0.0740783221526516,102.0985,"30-44","30-44",242,162.603134893194,6.44195520780356,"OCEANIA"
"30-44",0,"Finland",0.0167034056761214,0.0555133921025667,0.458174685949477,0.268396522834684,0.120732219560297,0.0525673953480309,0.0279123782008718,524.215,"30-44","30-44",246,165.952524933129,6.24237091249954,"EUROPE"
"30-44",0,"France",0.0608001190362269,0.138225202646316,0.53061164035481,0.179002426055269,0.0585276573767798,0.0217886081512117,0.0110443463793864,6120.847,"30-44","30-44",250,164.192810081703,6.16146045735662,"EUROPE"
"30-44",0,"French Polynesia",0.0112435468971363,0.0356056111223269,0.168139961753363,0.202076516089599,0.219524088627239,0.185024021907953,0.178386253290554,32.266,"30-44","30-44",258,165.080693560105,NA,"OCEANIA"
"30-44",0,"Gabon",0.0308259531496987,0.040875769829269,0.270491692895495,0.300197746053103,0.212922434345582,0.0930162684469193,0.0516701351851434,240.0355,"30-44","30-44",266,159.833871938486,6.98087404988682,"AFRICA"
"30-44",0,"Gambia",0.0666848028991876,0.0755393960993043,0.339303663267728,0.29707549799789,0.151146504289602,0.0512111558231759,0.0190389796231123,216.8285,"30-44","30-44",270,161.3765791934,6.69674797057976,"AFRICA"
"30-44",0,"Georgia",0.0297388377415188,0.0442034693857486,0.292267674117341,0.319814491780176,0.190900244213384,0.0768585814660924,0.0462167016097848,419.1175,"30-44","30-44",268,162.540348710433,6.05527498535729,"ASIA"
"30-44",0,"Germany",0.0264724052153298,0.0761697887604943,0.493065018096881,0.246084660761968,0.099479106229577,0.0373182483268697,0.0214107729427721,7934.4045,"30-44","30-44",276,166.093651875036,6.16146045735662,"EUROPE"
"30-44",0,"Ghana",0.036137664726238,0.0517084196518196,0.351228841587247,0.325438070874162,0.159720928178351,0.0518619720107748,0.0239041039714072,3233.088,"30-44","30-44",288,158.381685368084,6.67314444383556,"AFRICA"
"30-44",0,"Greece",0.0238926689572264,0.0596482837425008,0.420224469626279,0.268157089735756,0.125378605121245,0.0625679873851212,0.0401308953182753,979.776,"30-44","30-44",300,165.092374135867,6.16146045735662,"EUROPE"
"30-44",0,"Grenada",0.0192957916946849,0.0251723931281923,0.188658184227305,0.304935676065276,0.211240230210816,0.141402751585307,0.109294972710959,13.979,"30-44","30-44",308,164.860029063978,6.44647736751191,"LATIN AM. CARIBBEAN"
"30-44",0,"Guatemala",0.0117674442718401,0.0202464461718845,0.222297854467563,0.381518787340997,0.247344887841601,0.0831547503896201,0.0336698292433213,1805.442,"30-44","30-44",320,149.719897396129,6.66666296482031,"LATIN AM. CARIBBEAN"
"30-44",0,"Guinea",0.0668510506673322,0.0897299495215766,0.457225360319328,0.240566798101592,0.0996328344389936,0.0306400611885136,0.0153539456021696,1162.484,"30-44","30-44",324,159.127451347716,6.70285710870847,"AFRICA"
"30-44",0,"Guinea-Bissau",0.0664186210156102,0.097844386835225,0.409085660372055,0.260138883134371,0.113125618225718,0.0374410936808157,0.0159457370133697,189.9075,"30-44","30-44",624,158.505042107011,6.69674797057976,"AFRICA"
"30-44",0,"Guyana",0.0388714565287796,0.0268055676183045,0.209360594012221,0.302772675569158,0.232153290610514,0.103909432806844,0.0861269825602039,80.352,"30-44","30-44",328,158.451727958778,6.07856082790084,"LATIN AM. CARIBBEAN"
"30-44",0,"Haiti",0.0776815722961123,0.0862543343361323,0.390561867737032,0.267882854931718,0.124949886212208,0.0375822051211569,0.0150872793656405,1201.0375,"30-44","30-44",332,159.674477579179,6.34067885748042,"LATIN AM. CARIBBEAN"
"30-44",0,"Honduras",0.0150251746500662,0.0259231613871052,0.188158820282307,0.361215512405646,0.254960192507081,0.102433020228485,0.0522841188294148,1100.8455,"30-44","30-44",340,153.631441930971,6.73025299970327,"LATIN AM. CARIBBEAN"
"30-44",0,"Hungary",0.031663397918232,0.0827526701657522,0.401890080685702,0.253168862534188,0.126286953926557,0.0669650849149579,0.0372729501649231,974.6115,"30-44","30-44",348,162.026260082135,6.21727930440966,"EUROPE"
"30-44",0,"Iceland",0.0220151538060772,0.0591119036575926,0.459724497156355,0.275952604950926,0.118118863174712,0.0438496277456373,0.0212273494621135,39.196,"30-44","30-44",352,168.771837658537,6.24237091249954,"EUROPE"
"30-44",0,"India",0.102624268565128,0.0985790517560621,0.429502485679039,0.26040316533108,0.0841289524405215,0.0193120683019013,0.00545000892626835,153610.758,"30-44","30-44",356,152.634256484627,5.79842793506269,"ASIA"
"30-44",0,"Indonesia",0.0284371162660711,0.0420739869166815,0.349299792793315,0.370478533246532,0.156131999740851,0.0413544869800547,0.0122240840564944,30588.0035,"30-44","30-44",360,151.861617949794,5.44068657334423,"ASIA"
"30-44",0,"Iran (Islamic Republic of)",0.0212677794672302,0.0215118760625044,0.249383931260506,0.381809189366018,0.232652660391158,0.0721962430959507,0.0211783200578588,12328.0285,"30-44","30-44",364,158.965005134564,5.60932303452297,"ASIA"
"30-44",0,"Iraq",0.0101698046373716,0.0130022817111444,0.155285603731851,0.332733430135427,0.291737757010305,0.123780837380501,0.0732902847807605,4028.4145,"30-44","30-44",368,157.899063136705,6.08720876980787,"ASIA"
"30-44",0,"Ireland",0.0114771627378737,0.0405737886166425,0.342281439430368,0.343118748739202,0.155525498186264,0.0689392191561235,0.0380841427950223,558.99,"30-44","30-44",372,164.091922181902,6.20488305795664,"EUROPE"
"30-44",0,"Israel",0.0466138785890006,0.0777046822225699,0.440176041817359,0.242777988805597,0.119822423795284,0.0447512570683363,0.0281537277018535,855.073,"30-44","30-44",376,161.897003851539,6.05527498535729,"ASIA"
"30-44",0,"Italy",0.0397583635204909,0.11271011914531,0.487443066009223,0.221382213266188,0.0910882788887412,0.0333695872122015,0.014248372324676,5272.4365,"30-44","30-44",380,161.68768243998,6.16146045735662,"EUROPE"
"30-44",0,"Jamaica",0.0183904743748714,0.0199158556286546,0.14661637192915,0.274098220154708,0.283258716370677,0.149585977016096,0.108134385186465,341.045,"30-44","30-44",388,163.278984237865,6.44647736751191,"LATIN AM. CARIBBEAN"
"30-44",0,"Japan",0.180624230090221,0.238026944349718,0.446122874144483,0.0963889069933615,0.027323971049959,0.0092581678262467,0.00225490554601143,10420.628,"30-44","30-44",392,158.142756460986,5.9490723085238,"ASIA"
"30-44",0,"Jordan",0.0138275308367166,0.0195003335002512,0.211744469013473,0.349766433596671,0.245969452244086,0.105716725514396,0.0534750546281795,1101.6795,"30-44","30-44",400,158.621513597016,6.11108983057026,"ASIA"
"30-44",0,"Kazakhstan",0.0350467770132933,0.0637159266151139,0.439695358139085,0.320107340037246,0.104326429445968,0.0281397465764164,0.00896842215112448,2195.3095,"30-44","30-44",398,160.777843041412,5.57738925007239,"ASIA"
"30-44",0,"Kenya",0.0616350382601258,0.0800032992168666,0.339655902062536,0.301973878232238,0.152506727833073,0.0486228163896445,0.0156023380055171,4987.434,"30-44","30-44",404,159.386568219646,6.17918693021088,"AFRICA"
"30-44",0,"Kuwait",0.00481596330490709,0.00794768212805661,0.176823445494569,0.349422850354702,0.25363835596204,0.130040301193405,0.0773114015113741,563.165,"30-44","30-44",414,158.882461426243,6.08720876980787,"AFRICA"
"30-44",0,"Kyrgyzstan",0.0263945913253795,0.0395791819888727,0.324606751873446,0.374107767521678,0.159429570525891,0.0598059220642149,0.0160762144207625,724.972,"30-44","30-44",417,159.390644661613,5.57738925007239,"ASIA"
"30-44",0,"Lao People's Democratic Republic",0.0603199297401774,0.0797738542291328,0.468760562039907,0.273537546414355,0.0974274182028615,0.0137709863766413,0.00640970311214612,803.425,"30-44","30-44",418,151.377242487815,5.28212778716412,"ASIA"
"30-44",0,"Latvia",0.0335819889389649,0.0832173774235463,0.427525140566758,0.280540587185902,0.110910697657383,0.0396946215149777,0.0245295873640896,191.6355,"30-44","30-44",428,168.254521368951,6.24237091249954,"EUROPE"
"30-44",0,"Lebanon",0.0162831504774469,0.0305432220997132,0.359580491187752,0.331451600198573,0.186311175513799,0.0509994513000137,0.0248309095660468,569.679,"30-44","30-44",422,161.801248642218,6.08720876980787,"ASIA"
"30-44",0,"Lesotho",0.0248521354455599,0.0436294696512941,0.295942828223113,0.266875964242621,0.207532415683518,0.10911860943848,0.0520485768065712,256.1485,"30-44","30-44",426,156.808424040063,7.55784082448527,"AFRICA"
"30-44",0,"Liberia",0.0362736256086012,0.0612947538101179,0.360095851592335,0.29388398570909,0.146723125996923,0.0567347372481237,0.0449939193247118,458.89,"30-44","30-44",430,156.600046514811,6.72007353958972,"AFRICA"
"30-44",0,"Libyan Arab Jamahiriya",0.0194469772784627,0.0158819494577672,0.190447012752102,0.310829719372872,0.265923213407008,0.131225243934738,0.0662458834884869,793.7725,"30-44","30-44",434,161.194992271076,5.82302700194397,"AFRICA"
"30-44",0,"Lithuania",0.0233839347607215,0.0786699680080482,0.475474732619907,0.252645992478501,0.106741587848126,0.0359789140393685,0.0271048702453287,266.52,"30-44","30-44",440,167.038178565723,6.24237091249954,"EUROPE"
"30-44",0,"Luxembourg",0.0307371474203094,0.0880006056641177,0.489903316568813,0.235848352568398,0.094667740036442,0.042069659545068,0.0187731785218632,75.8465,"30-44","30-44",442,164.926642400207,6.16146045735662,"EUROPE"
"30-44",0,"Madagascar",0.169754771519292,0.16014052577431,0.467350087351511,0.153954790091415,0.0364034574565073,0.00944774339177518,0.0029486237408838,2552.4205,"30-44","30-44",450,152.948580638063,6.3171971824272,"AFRICA"
"30-44",0,"Malawi",0.0446264686749066,0.0924594959099142,0.506744828759372,0.227420508636179,0.0913364398128236,0.0289665653283936,0.0084456931397183,1892.007,"30-44","30-44",454,155.81023404189,6.26804654337932,"AFRICA"
"30-44",0,"Malaysia",0.0235492758012819,0.0377179062586639,0.303796028163714,0.326528690664027,0.19600444113491,0.0747447253529005,0.0376589319949233,3955.322,"30-44","30-44",458,155.275777872318,5.28212778716412,"ASIA"
"30-44",0,"Maldives",0.0229227349796011,0.0250112588142908,0.292827290862461,0.398776490403366,0.184276674584009,0.0567381623401923,0.0194473878890482,56.155,"30-44","30-44",462,152.352174597812,5.81231226286139,"ASIA"
"30-44",0,"Mali",0.0689979916360811,0.101495657418328,0.429556964189415,0.250740065016206,0.105795496588265,0.03149247083942,0.0119213539238662,1724.4515,"30-44","30-44",466,161.858803673982,6.61677410687014,"AFRICA"
"30-44",0,"Malta",0.0208991668178095,0.051994614164275,0.402309827612387,0.269321527051273,0.1466457377675,0.0611097808197046,0.0477193457145163,62.2645,"30-44","30-44",470,162.99289640098,6.16146045735662,"EUROPE"
"30-44",0,"Mauritania",0.0362421224557098,0.0359935061690015,0.221474374581539,0.317552093517605,0.239701104679103,0.104172849023837,0.0448639495148891,409.7805,"30-44","30-44",478,160.262489633451,6.69674797057976,"AFRICA"
